-0.0008732719576092923, 0.45208845208845205
0.03517213818418638, 0.28746928746928735
0.06941475977620556, 0.13022113022113024
0.100267902075131, 0.34643734643734647
0.14064710932180816, 0.37592137592137587
0.17485420798673812, 0.15970515970515975
0.23073029217607535, 0.9140049140049138
0.2809434297386104, 0.26781326781326786
0.3145762410822651, 0.0982800982800982
0.34491874130428346, 0.4668304668304667
0.3851543767206418, 0.25798525798525795
0.41938367721500247, 0.07862407862407861
0.449792782925313, 0.5577395577395575
0.5248349664012315, 0.1277641277641277
0.5496950948758178, 0.39557739557739546
0.5948284538645984, 0.31695331695331685
0.6290340724075665, 0.0982800982800982
0.6892069506527339, 0.985257985257985
0.7939699831266097, 0.8918918918918917
0.7243154435925521, 0.26535626535626533
0.759176756164708, 0.1351351351351351
0.828518989964773, 0.2432432432432432
0.8645777212042273, 0.10073710073710074
0.8991711317012522, 0.5257985257985257
0.9441816405671828, 0.2432432432432432
0.9694769248986117, 0.2334152334152333
-0.000563926467540915, -0.03439803439803435
0.10485776027944704, -0.03439803439803435
0.24582457594505788, -0.029484029484029506
0.35004292353689936, -0.027027027027027195
0.4554660904058495, -0.02457002457002444
0.5590775879932507, -0.029484029484029506
0.6891995500429235, -0.027027027027027195
0.7934193777567272, -0.02211302211302213
0.9090820283591368, -0.02211302211302213
