kon_bs,koff_bs,m_bs,mu_bs,k1,k2,Drug,Kd,f,kon,koff,m,mu,kd,r,t_res,t_res_rebind,kon_m,koff_rebind,t_efflux,koff_true,kd_true,target,plasma_binding,LogP,frb,auc_ratio,frb_std,rinv_true,logrinv_true,kd_ratios,fu,fu_LogP,kd_corr,kd_bs,r_bs,kd_ratios_bs,kon_m_bs,koff_rebind_bs,t_res_bs,t_res_rebind_bs,t_efflux_bs
284.7033920224143,39.72437919968398,13.186182752790097,1.0276986189856805,0.0,1.0,PTX,0.13952899864486523,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.13952899864486523,0.01058145494118394,27.905799728973047,3754.150957546797,0.01087157053807466,0.01744891158841469,63.74032905916471,0.6744654198757888
335.29047382581336,36.5452199785999,12.493605598395488,1.0251976977669666,0.0,1.0,PTX,0.10899570024045925,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.10899570024045925,0.00872411886080806,21.79914004809185,4188.986940878858,0.008941758197191152,0.018966835634477982,77.49902965611606,0.6761107463172451
308.509976725253,40.01498964474027,12.64204638273611,1.015400355664028,0.0,1.0,PTX,0.1297040376764738,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.1297040376764738,0.010259734361803696,25.940807535294756,3900.197435297486,0.010415026410718524,0.01732218817782589,66.53528682360533,0.6826343684966083
331.6812833571739,33.556232214585236,12.352650820743897,1.0389993996930156,0.0,1.0,PTX,0.10117011088156551,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.10117011088156551,0.008190153866542541,20.2340221763131,4097.143077087383,0.008507407547104244,0.020656287515457963,81.45506668944232,0.6671295293960167
326.0851203828653,39.191336200516886,12.275461139625598,1.0116703212635423,0.0,1.0,PTX,0.12018744110280558,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.12018744110280558,0.009790869747030237,24.037488220561116,4002.845223469998,0.009902629573551255,0.017686234963093794,69.97858853343367,0.6851512454118727
278.34911864507853,36.90165347643483,12.570949505641135,1.0181019282779857,0.0,1.0,PTX,0.13257327221318754,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.13257327221318754,0.010546003080650042,26.514654442637507,3499.1127154269957,0.01073378297025831,0.018783634749661958,64.55744102719397,0.6808229719516711
298.13904347300377,40.60872534763608,12.941172497132648,1.015856641344218,0.0,1.0,PTX,0.13620733760525788,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.13620733760525788,0.010525115682944269,27.241467521051575,3858.2687897142714,0.010689194273315637,0.01706892237139117,64.82852774624831,0.6823277540842259
308.36484335558555,37.19794174415668,12.594852820595772,1.04297223684374,0.0,1.0,PTX,0.12062964551786638,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.12062964551786638,0.009577693938638677,24.125929103573277,3883.80981710967,0.009986587037037335,0.018634019734944874,69.38918048078108,0.6645883332978822
332.5814073594654,32.201683764332245,12.177720864416077,1.0329741118602147,0.0,1.0,PTX,0.09682346352430808,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.09682346352430808,0.007950869017471995,19.364692704861614,4050.0835435182244,0.00821094765902311,0.02152518438578359,84.39591471954996,0.6710208635448786
306.30770079043185,35.360752171263115,12.143008976551926,1.0099593098224715,0.0,1.0,PTX,0.11544193005926438,0.0,311.95006970542056,37.5453636036586,12.683109266831956,1.0105276193509436,0.12035696494350294,0.009489547271996834,0.01846159189925655,72.28226942085551,3956.496819869694,0.009587001000552335,0.6859260125964196,327.59999999999997,0.005,10.0,95.0,3.2,1.5718889789943036,8.305509262709048,0.37690167300806116,2.0,0.3010299956639812,24.071392988700588,0.050000000000000044,0.16000000000000014,0.09999999999999991,0.11544193005926438,0.009506863602109002,23.088386011852876,3719.497160285195,0.00959893899130067,0.01960216166225249,72.19121001123843,0.6863119868480496
